ths_holder_name_stock,ths_holder_held_num_stock,ths_float_holder_held_mv_stock,ths_holder_held_ratio_stock,ths_holder_held_shares_nature_stock,ths_holder_nature_stock,ths_org_holder_type_stock,ths_org_holder_name_stock,ths_holder_held_ls_num_stock,ths_top10_hlolder_held_num_stock,ths_top10_hlolder_held_ratio_stock,ths_float_holder_name_stock,ths_float_holder_held_num_stock,ths_float_holder_held_ratio_stock,ths_float_holder_held_share_nature_stock,ths_top10_float_hlolder_held_num_stock,ths_top10_float_hlolder_held_ratio_stock,ths_shareholders_numbers_byr_stock,ths_shareholders_yoy_change_byr_stock,ths_shareholders_qoq_change_byr_stock,ths_shareholders_numbers_enddate_stock,ths_shareholders_change_enddate_stock,ths_avg_held_num_stock,ths_avg_held_ratio_stock,ths_avg_held_ratio_chg_lrr_stock,ths_avg_held_num_growth_q_stock,ths_avg_held_ratio_growth_q_stock,ths_avg_held_num_growth_6m_stock,ths_avg_held_ratio_growth_6m_stock,ths_held_num_org_stock,ths_held_num_qfii_stock,ths_held_num_sif_stock,ths_held_num_fund_stock,ths_held_num_insurance_corp_stock,ths_total_org_held_num_stock,ths_qfii_held_num_stock,ths_sif_held_num_stock,ths_fund_held_num_stock,ths_wm_product_held_num_stock,ths_insurance_corp_held_num_stock,ths_broker_held_num_stock,ths_corp_annuity_held_num_stock,ths_trust_corp_share_held_num_stock,ths_financial_corp_held_num_stock,ths_bank_held_num_stock,ths_fund_manage_corp_held_num_stock,ths_general_corp_held_num_stock,ths_sp_holding_num_stock,ths_total_org_held_ratio_stock,ths_qfii_held_ratio_stock,ths_sif_held_ratio_stock,ths_fund_held_ratio_stock,ths_wm_product_held_ratio_stock,ths_insurance_corp_held_ratio_stock,ths_broker_held_ratio_stock,ths_corp_annuity_held_ratio_stock,ths_trust_corp_share_held_ratio_stock,ths_financial_corp_held_ratio_stock,ths_bank_held_ratio_stock,ths_fund_manage_corp_held_ratio_stock,ths_general_corp_held_ratio_stock,ths_sp_holding_ratio_stock,ths_top10_fund_holded_name_stock,ths_fund_value_stock,ths_total_shares_stock,ths_depository_receipt_ratio_stock,ths_total_shares_before_listed_stock,ths_total_ashare_stock,ths_float_ashare_stock,ths_float_ashare_exright_stock,ths_limited_ashare_stock,ths_total_bshare_stock,ths_float_bshare_stock,ths_limited_bshare_stock,ths_neeq_ashare_stock,ths_neeq_bshare_stock,ths_neeq_sum_stock,ths_hk_listed_stock_stock,ths_overseas_listed_shares_stock,ths_free_float_shares_stock,ths_total_float_shares_stock,ths_total_limited_shares_stock,ths_unfloat_shares_before_reform_stock,thscode,time
中国华电集团有限公司,5298924481.0,20605473059.04,45.63,"受限流通股,流通A股,流通H股",国有法人,一般法人,"中国华电集团有限公司,香港中央结算有限公司,山东发展投资控股集团有限公司,申能股份有限公司,中国国有企业结构调整基金二期股份有限公司,中央汇金资产管理有限责任公司,太平人寿保险有限公司-传统-普通保险产品-022L-CT001沪,中国工艺集团有限公司,广发证券股份有限公司客户信用交易担保证券账户,中银金融资产投资有限公司",678863257.0,8384057857.0,72.21,"中国华电集团有限公司,香港中央结算有限公司,山东发展投资控股集团有限公司,申能股份有限公司,中国国有企业结构调整基金二期股份有限公司,中央汇金资产管理有限责任公司,太平人寿保险有限公司-传统-普通保险产品-022L-CT001沪,中国工艺集团有限公司,广发证券股份有限公司客户信用交易担保证券账户,中银金融资产投资有限公司",4620061224.0,39.7877,"流通A股,流通H股",7705194600.0,66.3568,162157.0,21.5897843496,23.932499254832,162157,11.968320167928,56831.819329415,0.0061668629784715,-0.0014758844363692,-12.623272045825,-19.310914730786,-8.329997021426,-15.346238521926,19.0,0.0,0.0,11.0,1.0,1311089491.0,,,34558253.0,,75406892.0,,,,,,,1201124346.0,0.0,14.2268,,,0.3751,,0.8182,,,,,,,13.0335,0.0,"招商优质成长混合(LOF),招商瑞文混合A,万家颐和A,万家颐德一年持有期混合A,京管泰富优势混合A,万家颐远均衡一年持有期混合发起式A,信澳产业优选一年持有混合A,南方君誉混合A,方正富邦策略轮动混合A,金元顺安丰利债券A",1382325311.5,11611774184.0,,5256084200.0,9894540584.0,9215677327.0,9215677327.0,678863257.0,0.0,,,,,0.0,1717233600.0,0.0,3949696394.0,10932910927.0,678863257.0,,600027.SH,
