ths_cash_received_of_sales_service_stock,ths_deposit_and_interbank_net_add_stock,ths_borrowing_net_add_central_bank_stock,ths_lending_net_add_other_org_stock,ths_cash_received_from_orig_ic_stock,ths_net_cash_received_from_rein_stock,ths_naaassured_saving_and_invest_stock,ths_naa_of_disposal_fnncl_assets_stock,ths_cash_received_of_interest_etc_stock,ths_borrowing_net_increase_amt_stock,ths_net_add_in_repur_capital_stock,ths_refund_of_tax_and_levies_stock,ths_cash_received_of_other_oa_stock,ths_oa_cash_inflow_diff_sri_stock,ths_oa_cash_inflow_diff_tbi_stock,ths_sub_total_of_ci_from_oa_stock,ths_goods_buy_and_service_cash_pay_stock,ths_loan_and_advancenet_add_stock,ths_naa_of_cb_and_interbank_stock,ths_cash_of_orig_ic_indemnity_stock,ths_cash_paid_for_interests_etc_stock,ths_cash_paid_for_pd_stock,ths_lending_funds_net_increase_stock,ths_lend_to_other_finins_net_incre_stock,ths_cash_paid_to_staff_etc_stock,ths_payments_of_all_taxes_stock,ths_other_cash_paid_related_to_oa_stock,ths_oa_cash_outflow_diff_sri_stock,ths_oa_cash_outflow_diff_tbi_stock,ths_sub_total_of_cos_from_oa_stock,ths_ncf_diff_of_oa_sri_stock,ths_ncf_diff_of_oa_tbi_stock,ths_ncf_from_oa_stock,ths_cash_received_of_dspsl_invest_stock,ths_invest_income_cash_received_stock,ths_net_cash_of_disposal_assets_stock,ths_net_cash_of_disposal_branch_stock,ths_cash_received_of_other_fa_stock,ths_ia_cash_inflow_diff_sri_stock,ths_ia_cash_inflow_diff_tbi_stock,ths_sub_total_of_ci_from_ia_stock,ths_cash_paid_for_assets_stock,ths_invest_paid_cash_stock,ths_net_add_in_pledge_loans_stock,ths_net_cash_amt_from_branch_stock,ths_other_cash_paid_related_to_ia_stock,ths_ia_cash_outflow_diff_sri_stock,ths_ia_cash_outflow_diff_tbi_stock,ths_sub_total_of_cos_from_ia_stock,ths_ncf_diff_from_ia_sri_stock,ths_ncf_diff_from_ia_tbi_stock,ths_ncf_from_ia_stock,ths_cash_received_of_absorb_invest_stock,ths_cr_from_minority_holders_stock,ths_cash_received_of_borrowing_stock,ths_cash_received_from_bond_issue_stock,ths_cash_received_of_othr_fa_stock,ths_fa_cash_in_flow_diff_sri_stock,ths_fa_cash_in_flow_diff_tbi_stock,ths_sub_total_of_ci_from_fa_stock,ths_cash_pay_for_debt_stock,ths_cash_paid_of_distribution_stock,ths_dap_paid_to_minority_holder_stock,ths_othrcash_paid_relating_to_fa_stock,ths_fa_cash_out_flow_diff_sri_stock,ths_fa_cash_out_flow_diff_tbi_stock,ths_sub_total_of_cos_from_fa_stock,ths_ncf_diff_from_fa_sri_stock,ths_ncf_diff_from_fa_tbi_stock,ths_ncf_from_fa_stock,ths_effect_of_exchange_chg_on_cce_stock,ths_cce_net_add_amt_diff_sri_dm_stock,ths_cce_net_add_amt_diff_tbi_dm_stock,ths_net_increase_in_cce_stock,ths_initial_cce_balance_stock,ths_final_balance_of_cce_stock,ths_np_cfs_stock,ths_asset_impairment_reserve_stock,ths_credit_impairment_loss2_stock,ths_depreciation_etc_stock,ths_intangible_assets_amortized_stock,ths_depreciation_ire_stock,ths_rou_depreciation_stock,ths_lt_deferred_expenses_amrtzt_stock,ths_deferred_expense_reduce_stock,ths_increase_in_accrued_expenses_stock,ths_loss_of_disposal_assets_stock,ths_fixed_assets_scrap_loss_stock,ths_loss_from_fv_chg_stock,ths_finance_cost_cfs_stock,ths_invest_loss_stock,ths_dt_assets_decrease_stock,ths_dt_liab_increase_stock,ths_inventory_decrease_stock,ths_operating_items_decrease_stock,ths_increase_of_operating_item_stock,ths_si_other_stock,ths_ncf_diff_from_oa_im_sri_stock,ths_ncf_diff_from_oa_im_tbi_stock,ths_ncf_from_oa_im_stock,ths_debt_tranfer_to_capital_stock,ths_cb_due_within1y_stock,ths_finance_lease_fixed_assets_stock,ths_ending_balance_of_cash_stock,ths_initial_balance_of_cash_stock,ths_si_final_balance_of_cce_stock,ths_initial_balance_of_cce_stock,ths_cce_net_add_diff_im_sri_stock,ths_cce_net_add_diff_im_tbi_stock,ths_net_increase_in_cce_im_stock,thscode,time
130577807000.0,,,,,,,,,,,625747000.0,3747758000.0,,,134951312000.0,103930209000.0,,,,,,,,8162074000.0,4847953000.0,4759430000.0,,,121699666000.0,,0.0,13251646000.0,96412000.0,857617000.0,133964000.0,4159000.0,658303000.0,,,1750455000.0,10488433000.0,366599000.0,,17182000.0,170082000.0,,,11042296000.0,,0.0,-9291841000.0,22288625000.0,2788625000.0,92324231000.0,,1500000.0,,,114614356000.0,112225599000.0,6918530000.0,276383000.0,167370000.0,,,119311499000.0,,0.0,-4697143000.0,,,,-737338000.0,5907615000.0,5170277000.0,4808007000.0,526680000.0,-221440000.0,9977843000.0,261591000.0,,139098000.0,34454000.0,,,-104867000.0,5333000.0,18621000.0,3617958000.0,-3776454000.0,346552000.0,103403000.0,-574384000.0,649154000.0,-2644942000.0,85039000.0,,,13251646000.0,,,,5170277000.0,5907615000.0,,,,,-737338000.0,600027.SH,
