open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
3806.06,3875.31,3796.43,3875.31,617012930.0,000001.SH,20250911,NA,NA,CNY
3875.51,3892.74,3866.54,3870.6,700641784.0,000001.SH,20250912,NA,NA,CNY
3876.1,3879.74,3855.97,3860.5,644793944.0,000001.SH,20250915,NA,NA,CNY
3865.98,3876.69,3838.65,3861.87,673439723.0,000001.SH,20250916,NA,NA,CNY
3854.07,3882.67,3848.95,3876.34,663434713.0,000001.SH,20250917,NA,NA,CNY
3876.06,3899.96,3801.0,3831.66,876027389.0,000001.SH,20250918,NA,NA,CNY
3830.44,3843.17,3811.9,3820.09,682292613.0,000001.SH,20250919,NA,NA,CNY
3822.01,3831.74,3806.2,3828.58,568325686.0,000001.SH,20250922,NA,NA,CNY
3830.14,3838.61,3774.53,3821.83,701902868.0,000001.SH,20250923,NA,NA,CNY
3804.48,3854.92,3804.33,3853.64,602056670.0,000001.SH,20250924,NA,NA,CNY
3852.43,3866.11,3840.46,3853.3,589950531.0,000001.SH,20250925,NA,NA,CNY
3839.86,3856.61,3828.11,3828.11,551275335.0,000001.SH,20250926,NA,NA,CNY
3828.17,3881.0,3809.54,3862.53,608466399.0,000001.SH,20250929,NA,NA,CNY
3869.7,3887.57,3866.28,3882.78,569734631.0,000001.SH,20250930,NA,NA,CNY
3898.31,3936.58,3885.74,3933.97,725218501.0,000001.SH,20251009,NA,NA,CNY
3915.48,3933.01,3886.31,3897.03,718917673.0,000001.SH,20251010,NA,NA,CNY
3800.11,3895.83,3800.11,3889.5,709506101.0,000001.SH,20251013,NA,NA,CNY
3910.78,3918.44,3851.12,3865.23,800839631.0,000001.SH,20251014,NA,NA,CNY
3867.54,3912.29,3857.67,3912.21,645012955.0,000001.SH,20251015,NA,NA,CNY
3900.68,3931.05,3899.17,3916.23,595451491.0,000001.SH,20251016,NA,NA,CNY
3912.04,3921.06,3835.36,3839.76,617563018.0,000001.SH,20251017,NA,NA,CNY
3865.55,3877.72,3850.37,3863.89,549261712.0,000001.SH,20251020,NA,NA,CNY
3870.75,3919.32,3868.15,3916.33,599415713.0,000001.SH,20251021,NA,NA,CNY
3896.07,3918.59,3893.33,3913.76,543117344.0,000001.SH,20251022,NA,NA,CNY
3904.16,3926.22,3877.53,3922.41,565189264.0,000001.SH,20251023,NA,NA,CNY
3929.12,3950.31,3928.96,3950.31,567858443.0,000001.SH,20251024,NA,NA,CNY
3969.22,3999.07,3963.1,3996.94,637589545.0,000001.SH,20251027,NA,NA,CNY
3986.89,4010.73,3976.83,3988.22,577357684.0,000001.SH,20251028,NA,NA,CNY
3990.27,4016.33,3986.94,4016.33,612917466.0,000001.SH,20251029,NA,NA,CNY
4007.82,4025.7,3984.83,3986.9,668485609.0,000001.SH,20251030,NA,NA,CNY
3985.06,3986.74,3951.73,3954.79,675615406.0,000001.SH,20251031,NA,NA,CNY
3954.08,3977.31,3937.02,3976.52,641245945.0,000001.SH,20251103,NA,NA,CNY
3973.46,3985.88,3938.52,3960.19,615493792.0,000001.SH,20251104,NA,NA,CNY
3922.58,3979.75,3922.58,3969.25,614991618.0,000001.SH,20251105,NA,NA,CNY
3973.35,4008.8,3973.35,4007.76,627367547.0,000001.SH,20251106,NA,NA,CNY
3994.32,4012.01,3993.69,3997.56,596507034.0,000001.SH,20251107,NA,NA,CNY
4001.79,4018.7,3990.84,4018.6,634049993.0,000001.SH,20251110,NA,NA,CNY
4023.88,4024.94,3991.52,4002.76,581994921.0,000001.SH,20251111,NA,NA,CNY
3996.56,4020.38,3980.68,4000.14,586193228.0,000001.SH,20251112,NA,NA,CNY
3996.51,4030.4,3994.77,4029.5,613031061.0,000001.SH,20251113,NA,NA,CNY
4007.13,4034.08,3990.31,3990.49,622017118.0,000001.SH,20251114,NA,NA,CNY
3988.56,3992.4,3958.95,3972.03,592017950.0,000001.SH,20251117,NA,NA,CNY
3962.44,3966.89,3926.59,3939.81,594411046.0,000001.SH,20251118,NA,NA,CNY
3937.92,3960.05,3930.07,3946.74,531149601.0,000001.SH,20251119,NA,NA,CNY
3960.7,3967.97,3927.51,3931.05,534749540.0,000001.SH,20251120,NA,NA,CNY
3896.66,3912.01,3834.75,3834.89,631646251.0,000001.SH,20251121,NA,NA,CNY
3848.66,3854.33,3816.58,3836.77,504601716.0,000001.SH,20251124,NA,NA,CNY
3850.57,3882.03,3845.14,3870.02,478727611.0,000001.SH,20251125,NA,NA,CNY
3867.43,3879.92,3861.18,3864.18,457589755.0,000001.SH,20251126,NA,NA,CNY
3867.2,3895.59,3864.13,3875.26,444021947.0,000001.SH,20251127,NA,NA,CNY
3870.94,3888.89,3856.25,3888.6,449931973.0,000001.SH,20251128,NA,NA,CNY
3894.21,3914.46,3890.95,3914.01,537554133.0,000001.SH,20251201,NA,NA,CNY
3908.46,3908.77,3888.33,3897.71,455584494.0,000001.SH,20251202,NA,NA,CNY
3894.16,3901.7,3869.95,3878.0,485617270.0,000001.SH,20251203,NA,NA,CNY
3879.74,3888.86,3859.05,3875.79,445040290.0,000001.SH,20251204,NA,NA,CNY
3873.12,3907.78,3863.31,3902.81,500368768.0,000001.SH,20251205,NA,NA,CNY
3909.23,3936.31,3904.74,3924.08,547349789.0,000001.SH,20251208,NA,NA,CNY
3916.51,3923.9,3902.13,3909.52,524538256.0,000001.SH,20251209,NA,NA,CNY
3901.13,3906.12,3876.47,3900.5,497331504.0,000001.SH,20251210,NA,NA,CNY
3903.89,3904.96,3862.82,3873.32,525658600.0,000001.SH,20251211,NA,NA,CNY
3869.41,3891.81,3850.6,3889.35,573947130.0,000001.SH,20251212,NA,NA,CNY
3865.4,3896.98,3863.63,3867.92,500922790.0,000001.SH,20251215,NA,NA,CNY
3861.51,3862.43,3815.84,3824.81,512494827.0,000001.SH,20251216,NA,NA,CNY
3822.51,3881.75,3818.0,3870.28,512313692.0,000001.SH,20251217,NA,NA,CNY
3857.26,3888.29,3856.42,3876.37,461172625.0,000001.SH,20251218,NA,NA,CNY
3878.23,3902.67,3871.78,3890.45,513511893.0,000001.SH,20251219,NA,NA,CNY
3900.54,3920.01,3900.52,3917.36,522938992.0,000001.SH,20251222,NA,NA,CNY
3919.11,3937.13,3910.74,3919.98,521156952.0,000001.SH,20251223,NA,NA,CNY
3920.35,3947.04,3912.31,3940.95,474896447.0,000001.SH,20251224,NA,NA,CNY
3937.72,3964.07,3936.08,3959.62,469313093.0,000001.SH,20251225,NA,NA,CNY
3957.83,3977.71,3945.52,3963.68,555489592.0,000001.SH,20251226,NA,NA,CNY
3964.65,3983.98,3956.95,3965.28,563687197.0,000001.SH,20251229,NA,NA,CNY
3947.87,3979.99,3947.42,3965.12,525932588.0,000001.SH,20251230,NA,NA,CNY
3968.73,3977.54,3955.49,3968.84,490751490.0,000001.SH,20251231,NA,NA,CNY
3986.97,4025.26,3983.58,4023.42,596950455.0,000001.SH,20260105,NA,NA,CNY
4026.02,4083.67,4025.09,4083.67,702472270.0,000001.SH,20260106,NA,NA,CNY
4083.84,4098.78,4069.44,4085.77,683384352.0,000001.SH,20260107,NA,NA,CNY
4077.72,4093.87,4067.12,4082.98,666131337.0,000001.SH,20260108,NA,NA,CNY
4086.76,4121.72,4083.62,4120.43,729837985.0,000001.SH,20260109,NA,NA,CNY
4134.89,4168.36,4119.88,4165.29,839456089.0,000001.SH,20260112,NA,NA,CNY
4169.7,4179.7,4126.23,4138.76,868382717.0,000001.SH,20260113,NA,NA,CNY
4138.65,4190.87,4103.62,4126.09,952551289.0,000001.SH,20260114,NA,NA,CNY
4106.22,4133.07,4096.85,4112.6,680250791.0,000001.SH,20260115,NA,NA,CNY
4127.06,4140.23,4091.81,4101.91,763588465.0,000001.SH,20260116,NA,NA,CNY
4090.72,4126.52,4090.06,4114.0,688905870.0,000001.SH,20260119,NA,NA,CNY
4116.37,4128.93,4080.29,4113.65,734362496.0,000001.SH,20260120,NA,NA,CNY
4103.53,4135.96,4103.53,4116.94,666989507.0,000001.SH,20260121,NA,NA,CNY
4126.07,4140.84,4109.92,4122.58,709695409.0,000001.SH,20260122,NA,NA,CNY
4130.11,4143.75,4120.2,4136.16,782115454.0,000001.SH,20260123,NA,NA,CNY
4144.78,4160.99,4124.7,4132.61,887439731.0,000001.SH,20260126,NA,NA,CNY
4125.22,4158.8,4101.83,4139.9,754990869.0,000001.SH,20260127,NA,NA,CNY
4150.22,4170.15,4138.02,4151.24,823026748.0,000001.SH,20260128,NA,NA,CNY
4155.92,4170.21,4138.3,4157.98,905908371.0,000001.SH,20260129,NA,NA,CNY
4131.99,4152.85,4064.78,4117.95,804342746.0,000001.SH,20260130,NA,NA,CNY
4079.71,4103.41,4013.66,4015.75,732953698.0,000001.SH,20260202,NA,NA,CNY
4043.91,4069.42,4002.78,4067.74,637684249.0,000001.SH,20260203,NA,NA,CNY
4064.68,4104.62,4062.68,4102.2,674254244.0,000001.SH,20260204,NA,NA,CNY
4075.03,4088.9,4048.94,4075.92,596722236.0,000001.SH,20260205,NA,NA,CNY
4040.3,4095.03,4029.97,4065.58,556709801.0,000001.SH,20260206,NA,NA,CNY
4103.54,4123.16,4093.06,4123.09,572632582.0,000001.SH,20260209,NA,NA,CNY
4127.77,4134.34,4117.56,4128.37,524620969.0,000001.SH,20260210,NA,NA,CNY
4124.43,4142.56,4122.43,4131.99,500685278.0,000001.SH,20260211,NA,NA,CNY
4136.99,4140.59,4124.13,4134.02,529370116.0,000001.SH,20260212,NA,NA,CNY
4115.92,4123.84,4079.77,4082.07,500799472.0,000001.SH,20260213,NA,NA,CNY
4129.13,4131.55,4105.94,4117.41,566322249.0,000001.SH,20260224,NA,NA,CNY
4123.78,4167.84,4122.7,4147.23,724787214.0,000001.SH,20260225,NA,NA,CNY
4151.07,4152.19,4127.15,4146.63,651702826.0,000001.SH,20260226,NA,NA,CNY
4128.9,4166.23,4128.36,4162.88,682047646.0,000001.SH,20260227,NA,NA,CNY
4151.8,4188.77,4131.37,4182.59,861579218.0,000001.SH,20260302,NA,NA,CNY
4189.41,4197.23,4116.01,4122.68,921139170.0,000001.SH,20260303,NA,NA,CNY
4087.63,4106.04,4055.41,4082.47,765169531.0,000001.SH,20260304,NA,NA,CNY
4109.78,4125.62,4090.62,4108.57,689746535.0,000001.SH,20260305,NA,NA,CNY
4085.9,4129.46,4085.9,4124.19,646765760.0,000001.SH,20260306,NA,NA,CNY
4098.7,4106.53,4052.55,4096.6,797803556.0,000001.SH,20260309,NA,NA,CNY
4098.59,4123.96,4098.59,4123.14,674922194.0,000001.SH,20260310,NA,NA,CNY
4123.67,4135.84,4112.8,4133.43,707727169.0,000001.SH,20260311,NA,NA,CNY
4133.2,4141.65,4103.16,4129.1,786151182.0,000001.SH,20260312,NA,NA,CNY
4117.57,4134.08,4086.85,4095.45,792054764.0,000001.SH,20260313,NA,NA,CNY
4092.25,4096.13,4048.09,4084.79,732227098.0,000001.SH,20260316,NA,NA,CNY
4086.3,4108.4,4049.58,4049.91,678771224.0,000001.SH,20260317,NA,NA,CNY
4053.31,4065.37,4023.03,4062.98,623873102.0,000001.SH,20260318,NA,NA,CNY
4028.54,4042.02,3994.17,4006.55,667255422.0,000001.SH,20260319,NA,NA,CNY
4004.57,4022.7,3955.71,3957.05,666798387.0,000001.SH,20260320,NA,NA,CNY
3904.95,3906.62,3794.68,3813.28,804738850.0,000001.SH,20260323,NA,NA,CNY
3849.63,3881.42,3807.99,3881.28,680622039.0,000001.SH,20260324,NA,NA,CNY
3892.27,3933.06,3891.82,3931.84,688343626.0,000001.SH,20260325,NA,NA,CNY
3924.96,3937.1,3880.57,3889.08,615973981.0,000001.SH,20260326,NA,NA,CNY
3852.09,3924.11,3852.09,3913.72,561342963.0,000001.SH,20260327,NA,NA,CNY
3884.28,3924.29,3872.78,3923.29,595589479.0,000001.SH,20260330,NA,NA,CNY
3924.07,3948.81,3891.86,3891.86,606704983.0,000001.SH,20260331,NA,NA,CNY
3939.57,3955.94,3929.92,3948.55,564611598.0,000001.SH,20260401,NA,NA,CNY
3940.8,3952.58,3900.12,3919.29,544212835.0,000001.SH,20260402,NA,NA,CNY
3927.59,3929.53,3871.3,3880.1,492699082.0,000001.SH,20260403,NA,NA,CNY
3884.15,3902.61,3875.68,3890.16,473615076.0,000001.SH,20260407,NA,NA,CNY
3930.25,3995.0,3926.25,3995.0,644135352.0,000001.SH,20260408,NA,NA,CNY
3967.63,3979.13,3955.25,3966.17,541569801.0,000001.SH,20260409,NA,NA,CNY
3985.46,4011.02,3979.81,3986.22,546415541.0,000001.SH,20260410,NA,NA,CNY
3971.2,3991.26,3966.2,3988.56,545781768.0,000001.SH,20260413,NA,NA,CNY
4006.73,4026.63,3992.41,4026.63,570259003.0,000001.SH,20260414,NA,NA,CNY
4039.47,4050.62,4020.9,4027.21,569458589.0,000001.SH,20260415,NA,NA,CNY
4030.14,4057.83,4028.91,4055.55,545876967.0,000001.SH,20260416,NA,NA,CNY
4043.38,4058.6,4038.43,4051.43,548791406.0,000001.SH,20260417,NA,NA,CNY
4053.37,4083.19,4051.69,4082.13,589841379.0,000001.SH,20260420,NA,NA,CNY
4075.85,4086.64,4062.13,4085.08,576689450.0,000001.SH,20260421,NA,NA,CNY
4074.81,4106.84,4074.68,4106.26,582466346.0,000001.SH,20260422,NA,NA,CNY
4110.79,4114.84,4070.46,4093.25,671166092.0,000001.SH,20260423,NA,NA,CNY
4081.03,4092.61,4061.15,4079.9,605031798.0,000001.SH,20260424,NA,NA,CNY
4074.81,4092.83,4071.08,4086.34,589950867.0,000001.SH,20260427,NA,NA,CNY
4076.14,4090.2,4062.87,4078.64,600507498.0,000001.SH,20260428,NA,NA,CNY
